Filename,Segment,WC,WPS,Sixltr,Dic,Функция,Местоимение,Личноеместоимение,я,мы,ты,онаон,они,неопределенныеместоимен,вы,вербальные,сленг,Наречие,Предлог,Союз,Отрицание,quant,Числительное,ВульгаризмТабу,Общество,Семья,Друг,Человечество,Действие,Позитив,Негатив,Беспокойство,Гнев,Грусть,Когнитив,Интуиция,Мотивация,Несоответствие,Попытка,Уверенность,Помеха,Включение,Исключение,Перцепция,Видение,Слышание,Чувствование,Биология,Тело,Здоровье,Секс,Потребление,Сравнение,Стимул,Пространство,Время,Работа,Успех,Досуг,Дом,Деньги,Религия,Смерть,Согласие,Междометие,Наполнение,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
b_qh6Vy9PRsWTtrebqwToA.txt,1,311,11.96,28.62,85.53,52.73,17.04,10.93,4.50,1.29,0.00,3.54,6.11,1.29,0.00,14.47,0.00,2.25,13.50,8.04,1.61,4.50,2.57,0.00,13.83,0.32,0.32,2.57,10.29,8.68,1.29,0.32,0.64,0.32,26.37,5.79,3.86,0.96,3.54,3.54,0.00,10.29,2.89,2.25,0.64,0.96,0.32,2.57,0.00,0.96,0.00,1.61,19.61,2.25,11.58,3.86,0.96,1.93,0.64,0.32,0.32,0.32,0.00,0.96,0.32,0.00,26.05,8.36,12.86,0.64,0.00,0.00,0.00,1.61,2.57,0.00,0.00,0.00
aWLtFc9LXrvh3ml8YObm0A.txt,1,319,16.79,23.82,87.46,56.11,17.24,12.23,7.84,0.63,0.00,1.57,4.39,0.94,0.31,17.87,0.00,2.51,15.36,11.91,1.57,3.45,1.25,0.00,10.34,0.00,0.94,1.57,9.72,7.84,0.94,1.25,0.00,0.31,23.51,4.39,2.19,1.88,2.19,2.82,0.63,10.34,1.88,1.88,1.25,0.00,0.31,2.82,0.63,1.25,0.63,0.31,21.00,0.63,11.29,7.21,1.57,1.57,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.63,20.69,7.84,11.60,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00
GrekuqYp3g1jnmGsz9tIpw.txt,1,282,14.84,35.11,86.17,52.13,18.44,13.83,9.57,0.35,0.00,3.55,2.13,1.77,0.00,21.99,0.00,5.67,9.93,10.64,2.48,2.84,0.35,0.00,9.57,0.00,0.35,1.06,7.45,4.96,1.42,0.35,0.35,0.00,28.01,8.16,2.84,2.13,2.13,3.55,1.06,8.87,2.48,2.84,1.42,0.35,0.35,0.71,0.00,0.35,0.35,0.00,22.34,1.77,13.83,5.32,0.71,3.19,0.35,0.00,0.00,0.00,0.00,0.35,0.00,1.42,23.05,6.74,14.18,0.00,0.00,0.00,0.00,1.42,0.71,0.00,0.00,0.00
EFpDEEUcgGIizbFhySSMmA.txt,1,34305,34305.00,23.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.81,0.16,44.87,44.99,0.00,0.01,0.01,2.59,105.13,0.00,0.01,36.05
X2kmgG70D8M0IbwtHG33gQ.txt,1,18280,18280.00,23.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.24,0.26,45.02,45.44,0.00,0.00,0.00,2.52,106.18,0.00,0.00,35.82
Zcof6rLwkaSpUHd1gzuTJA.txt,1,22052,22052.00,23.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.30,0.15,44.93,44.88,0.00,0.00,0.00,2.52,104.94,0.00,0.00,35.87
7eU34Av-PLjidm1Di6jN-A.txt,1,285,8.14,36.14,82.11,45.61,17.89,11.58,2.81,2.81,0.00,4.56,5.61,2.11,0.00,13.68,0.00,1.40,8.77,8.77,2.81,3.16,0.00,0.00,14.74,0.00,0.00,2.81,12.63,9.12,3.16,0.35,2.11,0.00,23.51,5.26,2.81,0.35,2.46,2.81,0.00,10.53,3.51,2.46,0.70,0.35,1.05,2.81,0.70,0.35,0.35,1.40,19.30,1.75,12.28,3.16,1.05,3.51,0.00,0.00,0.00,0.00,0.00,0.70,0.00,1.05,27.37,12.28,12.98,0.00,0.00,0.35,0.00,1.75,0.00,0.00,0.00,0.00
1fnQ_4H4Y4pw5wXWqCvHAw.txt,1,298,15.68,42.62,81.21,40.60,11.41,6.38,0.34,0.67,0.00,5.03,1.68,1.01,0.00,10.07,0.00,2.35,12.08,7.05,3.36,3.02,0.34,0.00,17.45,0.34,0.34,8.05,10.40,4.70,4.70,2.68,1.34,0.67,25.50,4.36,3.36,2.68,4.36,3.69,1.01,7.05,2.01,1.68,0.00,1.34,0.34,1.01,0.34,0.67,0.00,0.00,18.46,2.68,13.09,3.02,4.36,4.70,1.01,0.34,0.34,0.00,0.00,0.34,0.00,2.01,27.52,8.05,13.76,0.67,0.00,0.00,0.00,1.68,3.36,0.00,0.00,0.00
mrwt0VZq-o3qFaRMXpCH7g.txt,1,556,10.30,37.41,82.55,44.96,10.61,6.12,0.18,1.80,0.18,3.42,2.70,0.72,0.18,13.31,0.00,1.98,9.89,12.05,2.16,4.14,0.18,0.00,11.15,0.00,0.00,2.34,10.61,8.99,1.62,0.36,0.36,0.36,26.26,3.24,4.68,2.16,3.96,3.60,0.18,10.79,3.78,1.80,1.26,0.18,0.18,2.70,0.36,1.98,0.18,0.18,19.24,4.50,9.71,3.96,4.50,6.12,0.54,0.18,0.36,0.54,0.00,0.90,0.18,0.54,25.72,8.09,13.85,0.36,0.00,1.08,0.90,0.72,0.36,0.00,0.36,0.00
0XolALRuVJk75PtShUMVfQ.txt,1,18607,18607.00,23.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.92,0.26,45.06,45.31,0.00,0.00,0.00,2.60,105.84,0.00,0.00,35.85
p261t6oAx1cL9B400s__rw.txt,1,298,27.09,28.19,88.26,53.02,16.11,9.40,0.67,3.36,1.01,4.36,5.03,0.34,0.00,11.74,0.00,3.36,11.07,12.42,1.01,5.70,0.34,0.00,17.45,0.00,0.00,4.36,11.74,8.05,1.68,0.67,0.00,0.34,32.55,12.08,3.69,1.34,4.03,3.02,0.34,16.44,1.68,2.68,0.67,0.67,1.34,0.34,0.34,0.00,0.00,0.00,16.44,1.01,10.40,3.02,2.01,4.36,0.00,0.00,0.00,0.00,0.00,0.34,0.00,2.01,12.42,3.36,8.39,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00
EE7Nikvqmg-bU3u_umdIUA.txt,1,338,19.88,30.47,81.95,46.45,16.86,11.83,0.30,4.14,2.66,3.85,2.66,1.48,0.00,9.17,0.00,2.96,10.06,10.06,2.96,1.18,0.59,0.00,17.75,0.00,0.00,2.96,12.43,7.99,3.25,0.30,0.30,1.78,27.22,5.03,3.55,0.59,5.92,2.96,1.18,10.65,4.14,4.14,1.78,0.59,1.18,2.66,0.30,2.07,0.00,0.30,19.82,2.66,11.83,4.73,0.59,2.37,0.30,0.00,0.00,0.00,0.00,0.30,0.00,1.18,22.19,5.03,16.27,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00
wrWa_-RZIJBNLQD_FV-YGQ.txt,1,18319,18319.00,23.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.35,0.17,44.98,45.24,0.00,0.02,0.00,2.37,105.78,0.00,0.07,35.71
8J9e_4S1aSOoUHCC3w1Xfg.txt,1,389,9.97,20.31,88.43,57.33,19.02,10.80,2.57,4.11,2.06,1.03,5.91,2.06,0.00,19.02,0.00,1.54,10.28,13.11,4.88,2.83,0.00,0.00,13.11,0.00,0.00,2.06,11.05,8.48,1.80,0.51,0.51,0.26,26.22,8.23,3.34,1.03,4.37,2.83,0.00,10.54,2.57,1.03,0.00,0.51,0.51,2.06,0.26,0.51,0.51,0.77,21.34,0.77,13.62,5.14,2.06,2.06,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.26,24.42,7.71,9.77,0.00,0.00,2.31,0.00,2.06,1.54,0.00,1.03,0.00
VmgymH6CLAplyY-eVN38FA.txt,1,313,19.56,30.03,89.46,49.20,17.89,13.42,3.51,0.00,2.88,5.75,4.15,0.96,0.00,13.74,0.00,5.43,11.82,11.82,1.28,1.92,0.64,0.00,22.68,0.00,0.00,7.03,5.11,3.51,0.64,0.64,0.00,0.32,22.36,6.39,5.43,1.92,3.19,2.24,1.28,6.39,1.92,2.56,0.64,1.60,0.00,1.60,0.00,0.96,0.00,0.64,22.04,4.15,10.54,5.75,1.60,1.92,0.32,0.00,0.32,0.32,0.00,0.00,0.00,3.19,17.89,5.11,10.22,0.96,0.00,0.00,0.00,0.32,1.28,0.00,0.00,0.00
lyH6Hh2-dj_Pw4U5XABkEA.txt,1,307,14.62,21.50,88.60,54.40,16.29,11.73,7.17,0.33,0.00,2.61,3.91,0.65,0.00,21.50,0.00,1.63,11.73,9.12,2.61,5.54,0.98,0.00,13.03,0.65,0.65,3.26,14.01,10.42,1.30,0.98,0.33,0.65,19.54,4.56,1.63,1.63,4.23,2.28,0.65,5.86,4.56,0.33,0.00,0.33,0.00,4.89,0.00,3.58,1.30,0.00,20.20,2.61,13.03,4.23,1.30,0.65,1.30,0.00,0.00,0.00,0.00,0.33,0.65,0.65,22.15,5.21,12.05,0.00,0.00,1.63,0.00,3.26,0.00,0.00,0.00,0.00
XpKW3CcO-RsE8ac_AAwMMQ.txt,1,475,17.59,26.32,87.37,55.16,20.00,11.79,5.89,0.21,1.47,4.21,3.58,2.32,0.00,19.58,0.00,3.37,10.74,10.74,3.37,3.37,0.00,0.00,17.26,0.42,1.26,2.95,7.79,6.11,0.42,0.63,0.21,0.21,26.74,10.53,2.95,0.84,4.42,3.79,0.63,8.84,2.74,0.21,0.00,0.21,0.00,1.68,0.00,0.63,0.42,0.63,16.84,2.11,10.53,3.16,1.05,1.47,0.84,0.00,0.00,0.00,0.00,1.05,0.21,2.11,26.95,5.05,15.58,0.63,0.21,1.05,0.00,0.63,3.79,0.00,0.00,0.00
F5KErv1-geI043aJEIc5wA.txt,1,302,15.10,26.82,82.78,53.97,16.23,10.26,1.66,5.63,0.00,1.32,3.97,0.99,0.00,11.26,0.00,3.97,14.57,12.58,2.65,3.97,0.66,0.00,15.23,0.33,1.32,1.66,6.95,5.63,0.99,0.33,0.33,0.33,28.48,7.62,7.62,1.32,3.64,1.66,0.99,10.60,2.32,1.99,0.66,1.32,0.00,0.99,0.33,0.33,0.00,0.33,14.57,0.66,9.93,4.30,0.66,1.32,0.33,0.00,0.66,0.00,0.00,0.00,0.00,2.98,25.50,7.28,14.90,0.66,0.00,0.66,0.00,1.32,0.66,0.00,0.00,0.00
gy-SEnN_YgInM1J17UoEnw.txt,1,420,22.11,33.10,82.86,48.10,15.00,12.38,0.24,5.95,0.00,5.71,1.67,0.24,0.00,9.29,0.00,2.38,11.90,9.52,2.14,3.81,0.24,0.00,20.48,0.00,0.00,6.43,6.19,4.52,1.67,0.24,0.71,0.48,25.48,5.71,1.19,2.62,3.81,1.67,0.48,11.19,2.62,1.43,1.19,0.24,0.00,0.48,0.00,0.24,0.00,0.24,22.14,3.10,11.19,7.14,2.14,3.81,0.48,0.00,0.24,0.24,0.24,0.24,0.48,0.71,18.10,4.29,12.62,0.24,0.00,0.24,0.00,0.71,0.00,0.00,0.00,0.00
e9K1j2hq-om8CENDBkw8vw.txt,1,286,17.88,30.77,80.07,43.36,15.03,10.84,9.79,0.35,0.00,0.70,3.50,0.35,0.00,18.53,0.00,1.40,10.14,10.84,1.75,1.05,0.35,0.00,8.04,0.70,0.70,0.00,11.19,8.74,1.05,0.35,0.00,1.05,17.83,2.80,0.70,1.75,2.45,1.75,0.35,8.74,4.20,1.75,0.35,0.70,0.00,0.70,0.00,0.00,0.70,0.00,23.43,5.59,10.49,6.29,3.15,1.75,1.40,0.00,1.40,0.00,0.00,0.70,0.35,0.00,23.08,5.59,15.73,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.70,0.00
SOm3EQAxXfrF0rbCZm5fiA.txt,1,21575,21575.00,23.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.45,0.21,44.98,45.11,0.01,0.00,0.00,2.57,105.50,0.00,0.04,36.02
YW8AbHYS-S4ZvE5HFctudg.txt,1,302,14.38,46.69,80.13,35.76,5.63,1.99,0.33,0.99,0.00,0.33,3.31,0.99,0.00,8.61,0.00,0.99,13.58,8.94,0.99,2.98,0.66,0.00,14.90,0.00,0.66,3.64,6.95,4.97,0.66,0.33,0.33,0.00,25.17,8.94,4.97,0.00,2.65,3.31,0.00,9.27,0.33,0.33,0.33,0.00,0.00,1.32,0.99,0.00,0.00,0.33,18.54,1.99,10.26,5.63,7.28,5.96,0.66,0.00,0.99,0.00,0.00,0.00,0.00,0.66,18.54,6.95,8.94,0.00,0.00,0.00,0.00,0.66,1.99,0.00,0.00,0.00
1O2bOsYlQREmm8nn-60KCA.txt,1,18048,18048.00,23.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.94,0.29,44.45,44.84,0.00,0.00,0.00,2.58,104.79,0.00,0.00,36.99
Uy-CFNCV8dmWOZIvKZ2KEQ.txt,1,307,10.96,29.97,82.08,46.58,11.73,5.21,0.33,0.65,1.30,1.63,4.23,0.33,0.98,9.77,0.33,4.23,11.40,10.42,3.58,2.93,0.33,0.00,9.45,0.98,0.00,1.30,9.77,7.82,1.95,0.00,1.30,0.00,22.80,3.26,3.26,0.98,5.54,1.63,1.30,7.17,3.26,3.58,0.65,2.28,0.00,2.93,1.30,0.65,0.00,0.98,22.80,2.93,14.66,5.54,1.30,3.58,0.65,0.98,0.00,0.00,0.00,0.98,0.33,1.30,30.29,7.49,13.03,0.98,0.00,1.63,3.26,1.30,0.65,0.00,0.65,1.30
"_FjkQ89JMO3G2bjIzTz-yA.txt",1,306,23.54,29.08,86.93,56.21,20.26,16.34,10.46,0.00,0.00,4.58,3.92,0.65,0.00,22.88,0.00,4.25,9.15,13.73,4.58,3.92,0.00,0.00,17.32,0.33,0.98,4.25,10.78,8.50,1.96,0.33,0.65,0.33,22.22,6.54,3.92,1.31,3.59,1.31,0.00,7.19,2.94,1.96,0.00,0.98,0.98,2.29,0.33,0.00,1.63,0.33,14.38,2.29,6.86,4.25,0.65,0.98,0.98,0.33,0.00,0.00,0.00,0.00,0.00,2.29,20.92,3.92,14.05,0.98,0.00,0.33,0.00,0.33,1.31,0.00,0.00,0.00
"-fcAeSgRNT6f0dzIIMEUeQ.txt",1,21106,21106.00,24.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237.71,0.35,45.80,46.29,0.00,0.00,0.00,2.63,107.65,0.00,0.00,34.99
oVMncMsbTea02X-Ej5iUcw.txt,1,16758,16758.00,23.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,232.73,0.12,44.75,44.80,0.00,0.00,0.00,2.35,104.73,0.00,0.00,35.98
pSTF18wysMQ57qfGDfNRDg.txt,1,375,11.36,24.80,89.87,54.40,17.60,10.40,8.27,0.00,0.00,1.87,4.27,1.87,0.00,20.80,0.00,2.13,12.80,9.60,2.13,3.47,0.53,0.27,11.20,0.53,0.80,1.60,10.67,8.27,1.60,1.07,0.27,0.27,22.93,5.33,2.13,1.33,4.27,3.47,0.53,8.53,3.20,1.87,0.00,1.33,0.27,1.60,0.53,0.27,0.27,0.53,21.87,2.67,12.80,4.80,1.07,1.60,0.53,0.53,0.00,0.53,0.00,1.33,0.00,0.27,32.00,8.00,17.07,0.00,0.00,1.60,0.00,3.73,1.60,0.00,0.00,0.00
wRAR3Dz2llQTtSMSULyfgw.txt,1,301,14.33,27.91,86.71,53.49,15.95,9.30,2.99,0.66,0.00,1.66,6.98,1.00,0.00,14.29,0.00,4.32,7.97,12.62,3.32,5.32,0.33,0.00,15.61,0.00,0.33,3.32,15.28,12.29,3.65,0.66,1.33,1.33,27.57,3.65,2.99,2.33,3.99,4.32,0.66,9.97,2.99,1.99,0.33,0.66,0.33,1.99,0.33,0.33,0.33,1.00,16.28,1.66,10.63,2.66,1.99,4.32,1.00,0.00,0.33,0.33,0.00,0.33,0.33,1.66,25.91,4.98,13.95,0.00,0.00,0.33,1.66,2.99,0.00,0.00,1.99,0.00
HhusecysZPKw7b-Mq8JFKg.txt,1,331,17.42,31.72,86.10,50.76,11.18,7.25,2.72,1.21,0.30,2.72,2.11,1.21,0.00,14.50,0.00,2.11,10.57,13.29,3.93,5.74,0.30,0.00,12.08,0.00,0.00,3.32,12.69,8.16,3.32,1.21,1.21,1.51,23.56,3.63,1.51,1.51,3.32,3.02,0.30,12.39,2.11,3.63,0.30,1.81,1.21,2.42,0.00,1.21,0.00,1.21,20.54,0.60,15.71,3.63,1.51,1.81,0.30,0.00,0.00,0.30,0.30,0.30,0.00,1.21,26.59,6.95,13.90,0.30,0.30,0.00,0.00,1.51,2.42,0.00,1.21,0.00
K3XQGPoXs6jTXllu3z6zWg.txt,1,24540,24540.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,239.16,0.24,46.21,46.38,0.00,0.05,0.00,2.73,108.64,0.00,0.00,34.91
jxBUx8WjJOweQsWH3WMi6w.txt,1,297,9.28,31.31,85.86,48.15,17.51,10.44,5.05,1.01,0.67,3.37,2.02,0.67,1.35,15.49,0.00,4.71,8.42,11.45,3.37,3.37,0.34,0.00,10.77,0.00,0.00,1.68,16.84,11.78,4.04,0.67,0.67,1.01,25.59,4.04,3.37,2.36,3.37,3.37,2.36,9.09,3.70,3.03,1.35,0.67,0.67,1.68,0.34,0.67,0.00,0.67,18.18,3.37,12.12,3.03,2.36,3.37,0.34,0.00,0.34,0.34,0.00,0.67,0.00,2.69,26.26,10.10,12.46,0.00,0.00,1.01,0.00,0.67,2.02,0.00,0.00,0.00
OjASZ6s0bLoHidxWcaHzzA.txt,1,352,20.71,25.28,87.22,53.41,15.06,11.08,6.82,0.85,0.00,2.56,3.41,0.00,0.00,16.76,0.00,2.27,9.38,14.20,2.56,5.68,0.28,0.00,15.34,0.85,1.42,2.56,10.80,6.25,1.99,0.57,0.57,0.28,23.30,3.98,2.27,1.14,4.26,2.56,1.14,9.09,2.56,5.68,1.99,2.56,0.28,2.27,0.57,1.14,0.00,0.57,15.91,1.14,9.94,3.12,2.27,1.14,0.00,0.00,0.28,0.00,0.28,0.57,0.00,1.14,23.86,4.83,15.62,0.28,0.00,0.00,0.00,2.56,0.57,0.00,0.00,0.00
2NZFF4rwesGV0Q8Mlj1x3A.txt,1,482,17.21,33.40,80.08,45.85,13.69,8.51,1.66,1.04,0.00,5.60,3.73,0.41,0.00,11.41,0.00,2.49,14.52,7.26,2.90,3.11,0.62,0.00,15.77,1.04,0.62,2.07,7.68,4.77,1.45,0.41,1.04,0.41,17.63,5.81,2.07,0.00,1.24,2.07,0.41,8.51,0.83,1.45,0.62,0.62,0.21,1.45,0.62,0.41,0.21,0.21,21.37,2.07,14.32,4.98,1.87,1.24,2.90,0.41,0.21,0.00,0.21,0.41,0.83,1.04,20.75,4.77,12.45,0.41,0.00,1.04,0.21,0.21,1.24,0.00,0.41,0.00
7qBZ4M86ybfXuo5Qb7FuNg.txt,1,266,17.73,31.95,83.83,53.76,16.92,11.28,4.51,2.63,0.00,4.14,3.01,1.50,0.00,16.92,0.00,2.63,9.40,12.78,3.01,4.89,0.75,0.00,16.17,0.00,0.38,5.64,6.77,6.02,0.00,0.38,0.00,0.00,25.19,3.01,2.63,2.63,3.76,6.02,1.13,9.02,4.51,0.38,0.00,0.38,0.00,0.38,0.00,0.38,0.00,0.00,20.30,1.13,14.66,3.01,1.50,2.63,0.00,0.00,0.38,0.00,0.00,0.75,0.00,1.13,24.44,5.64,13.91,0.00,0.00,0.00,0.00,1.88,3.01,0.00,0.00,0.00
KWtdoop-WNrmcpRD8XxigQ.txt,1,322,15.33,29.81,87.27,55.90,16.77,8.07,0.93,4.97,0.31,1.55,4.66,2.48,0.00,11.80,0.00,3.11,9.32,13.98,3.42,7.45,0.31,0.00,10.25,0.00,0.00,1.24,12.11,9.63,0.93,0.93,0.00,0.00,31.99,4.66,4.04,1.86,3.42,6.52,0.62,14.29,3.11,0.62,0.00,0.62,0.00,1.86,0.00,0.93,0.00,0.93,21.12,1.86,12.11,5.59,2.48,5.59,0.00,0.00,0.31,0.00,0.00,0.93,0.00,1.24,20.50,6.52,12.73,0.00,0.00,0.00,0.00,1.24,0.00,0.00,0.00,0.00
"_IfBUFu8smaeqopEgbzxEA.txt",1,278,14.63,35.61,78.42,49.28,10.43,5.04,2.16,0.00,0.00,1.08,3.60,2.52,0.00,14.03,0.00,3.24,10.07,9.35,2.52,5.76,0.36,0.00,8.63,0.00,0.00,0.72,8.99,3.24,3.96,1.80,0.00,1.08,22.66,7.19,1.44,2.16,5.76,1.44,0.00,4.32,1.80,2.88,0.00,2.16,0.72,1.08,0.36,0.36,0.36,0.00,17.27,0.72,11.15,3.60,2.52,1.08,0.00,0.00,0.00,0.00,0.00,0.72,1.80,1.44,24.10,4.68,15.11,0.00,0.00,2.16,0.00,1.44,0.72,0.00,0.00,0.00
tLkNxFDXMSBdQ94gDG7lqA.txt,1,321,15.29,27.73,81.31,48.91,13.71,10.28,3.74,4.05,0.31,1.56,2.49,0.93,0.00,14.64,0.00,2.18,9.35,10.90,3.43,5.61,0.00,0.00,13.71,0.00,1.25,2.18,11.84,9.35,1.87,0.31,0.62,0.62,19.31,3.12,2.18,1.87,1.87,3.74,0.31,8.41,2.49,2.80,1.25,0.62,0.93,2.18,0.31,0.93,0.31,0.62,18.69,0.93,10.59,5.92,1.56,0.93,0.62,0.00,0.00,0.31,0.00,0.31,0.00,0.31,19.31,5.61,10.90,0.00,0.00,0.00,0.93,0.62,1.25,0.00,0.00,0.00
nR-4zvIUNWhftL4wVLwlGA.txt,1,19549,19549.00,24.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236.80,0.12,46.20,46.28,0.00,0.01,0.00,2.48,107.90,0.00,0.00,33.81
dtx972Pb4-Fa4S-SQ5uCkw.txt,1,21231,21231.00,24.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,242.19,0.26,46.47,47.08,0.02,0.20,0.01,2.78,110.21,0.00,0.00,35.17
